InvoiceNo,product_id,Quantity
547651,1641,1
547651,1708,1
547651,1752,1
547651,1917,2
547651,2033,3
547651,2118,1
547651,2177,1
547651,2198,2
547651,2239,2
547651,2241,4
547651,2333,2
547651,2338,4
547651,2344,2
547651,2372,2
547651,2380,2
547651,2399,2
547651,2426,3
547651,2441,2
547651,2478,2
547651,2479,1
547651,2506,2
547651,2532,2
547651,2536,3
547651,2614,2
547651,2665,2
547651,2669,2
547651,2715,1
547651,2785,1
547651,2816,2
547651,2875,2
547652,88,1
547652,99,1
547652,163,1
547652,190,1
547652,214,1
547652,242,1
547652,249,1
547652,266,1
547652,295,1
547652,308,24
547652,606,1
547652,607,1
547652,693,1
547652,738,2
547652,925,1
547652,952,1
547652,1091,1
547652,1262,1
547652,1271,1
547652,1274,1
547652,1474,1
547652,1506,1
547652,1521,24
547652,1531,1
547652,1547,96
547652,1635,1
547652,1665,1
547652,2350,1
547652,2372,1
547652,2413,1
547653,34,3
547653,41,3
547653,70,120
547653,71,120
547653,72,120
547653,201,5
547653,264,2
547653,290,24
547653,293,10
547653,376,5
547653,712,4
547653,713,7
547653,997,12
547653,1201,3
547653,1210,100
547653,1941,24
547653,2095,12
547653,2160,5
547653,2665,6
547653,2717,5
547654,75,1
547654,365,1
547654,366,1
547654,367,1
547654,368,1
547654,451,1
547654,593,2
547654,602,1
547654,721,1
547654,801,1
547654,1008,2
547654,1031,1
547654,1396,2
547654,1610,1
547654,1747,1
547654,2017,1
547654,2084,1
547654,2400,1
547654,2756,2
547654,2783,2
547654,2875,2
547655,1,6
547655,21,2
547655,22,12
547655,79,24
547655,516,6
547655,533,6
547655,566,24
547655,609,4
547655,713,6
547655,930,12
547655,1296,4
547655,1393,6
547655,2063,16
547655,2161,6
547655,2665,6
547656,1,2
547656,8,1
547656,19,1
547656,70,3
547656,72,1
547656,73,1
547656,92,3
547656,93,4
547656,96,1
547656,184,1
547656,201,2
547656,202,1
547656,203,2
547656,208,1
547656,221,1
547656,228,1
547656,239,2
547656,247,1
547656,248,1
547656,249,2
547656,281,2
547656,283,2
547656,297,1
547656,305,1
547656,374,2
547656,454,1
547656,483,1
547656,484,1
547656,500,1
547656,518,1
547656,608,3
547656,636,1
547656,666,1
547656,670,1
547656,674,2
547656,833,3
547656,930,1
547656,979,1
547656,1006,2
547656,1021,3
547656,1120,1
547656,1159,2
547656,1184,1
547656,1186,1
547656,1187,1
547656,1219,1
547656,1254,1
547656,1259,1
547656,1261,2
547656,1263,2
547656,1264,1
547656,1363,36
547656,1393,1
547656,1394,2
547656,1410,1
547656,1440,1
547656,1532,2
547656,1579,6
547656,1634,1
547656,1965,2
547656,2105,2
547656,2160,1
547656,2191,1
547656,2648,2
547656,2716,1
547656,2719,2
547656,2721,1
547656,2723,2
547656,2724,2
547656,2729,2
547656,2730,1
547656,2733,2
547656,2790,1
547657,18,3
547657,55,6
547657,82,10
547657,102,12
547657,117,8
547657,133,6
547657,205,8
547657,307,36
547657,930,12
547657,1048,2
547657,1156,12
547657,1230,36
547657,1842,3
547657,1985,12
547657,2161,6
547657,2669,2
547657,2717,12
547658,39,2
547658,63,6
547658,67,1
547658,70,9
547658,72,2
547658,79,6
547658,91,1
547658,92,2
547658,119,1
547658,139,2
547658,173,6
547658,202,2
547658,239,1
547658,249,6
547658,267,3
547658,272,1
547658,293,2
547658,420,4
547658,454,4
547658,484,2
547658,595,2
547658,598,8
547658,601,6
547658,606,1
547658,636,1
547658,637,2
547658,641,1
547658,689,3
547658,712,1
547658,713,1
547658,714,1
547658,716,2
547658,764,1
547658,777,4
547658,822,1
547658,828,2
547658,833,2
547658,921,12
547658,1117,1
547658,1129,1
547658,1210,6
547658,1220,1
547658,1226,3
547658,1248,12
547658,1260,1
547658,1262,1
547658,1300,1
547658,1301,1
547658,1304,2
547658,1410,1
547658,1474,2
547658,1696,6
547658,1697,6
547658,1770,8
547658,1830,12
547658,1978,4
547658,2022,6
547658,2042,2
547658,2044,2
547658,2067,2
547658,2159,2
547658,2160,2
547658,2161,2
547658,2185,1
547658,2412,6
547658,2428,1
547658,2456,2
547658,2516,1
547658,2667,4
547658,2717,2
547658,2845,6
547658,2853,2
547658,2876,2
547659,264,2
547659,328,4
547659,394,2
547659,757,2
547659,798,8
547659,1046,12
547659,1062,3
547659,1063,3
547659,1142,12
547659,1233,6
547659,1768,3
547659,2099,8
547659,2378,6
547659,2809,2
547659,2812,2
547659,2813,2
547661,707,-1
547661,1045,-1
547661,1210,-2
547662,10,16
547662,23,1
547662,25,1
547662,156,2
547662,176,2
547662,203,3
547662,230,3
547662,307,6
547662,481,3
547662,608,2
547662,713,3
547662,1152,4
547662,1234,4
547662,1363,3
547662,1528,2
547662,1861,2
547662,2161,2
547662,2665,3
547662,2717,4
547663,28,2
547663,37,4
547663,38,4
547663,70,1
547663,71,1
547663,77,2
547663,80,3
547663,162,2
547663,176,1
547663,180,5
547663,187,5
547663,206,2
547663,247,6
547663,260,1
547663,284,5
547663,290,1
547663,292,1
547663,293,5
547663,294,6
547663,304,5
547663,318,3
547663,414,12
547663,432,3
547663,537,2
547663,543,4
547663,620,3
547663,691,5
547663,714,4
547663,766,3
547663,863,1
547663,892,3
547663,978,2
547663,980,5
547663,981,5
547663,1062,2
547663,1063,2
547663,1072,3
547663,1073,3
547663,1100,1
547663,1101,1
547663,1156,12
547663,1239,5
547663,1249,2
547663,1281,5
547663,1333,1
547663,1356,2
547663,1396,1
547663,1457,2
547663,1496,10
547663,1512,2
547663,1798,4
547663,1839,2
547663,1945,5
547663,1946,1
547663,1955,12
547663,1957,2
547663,2075,10
547663,2111,4
547663,2168,2
547663,2216,4
547663,2313,6
547663,2722,20
547663,2773,2
547663,2791,2
547663,2792,1
547663,2795,1
547663,2877,10
547663,2878,2
547664,19,1
547664,35,1
547664,54,1
547664,94,2
547664,95,2
547664,115,10
547664,168,6
547664,308,6
547664,311,1
547664,362,1
547664,474,1
547664,482,1
547664,585,3
547664,598,40
547664,710,2
547664,921,12
547664,999,9
547664,1040,1
547664,1063,1
547664,1209,1
547664,1211,10
547664,1236,6
547664,1248,24
547664,1394,1
547664,1454,2
547664,1529,1
547664,1545,32
547664,1676,24
547664,1677,24
547664,1713,12
547664,1742,6
547664,1770,40
547664,1830,6
547664,1858,12
547664,1866,24
547664,2298,4
547664,2395,10
547664,2415,12
547664,2717,2
547664,2723,5
547664,2730,5
547664,2731,5
547664,2733,5
547664,2845,12
547664,2860,12
547665,22,12
547665,35,6
547665,79,12
547665,119,1
547665,140,6
547665,554,6
547665,601,4
547665,608,12
547665,609,3
547665,637,4
547665,717,2
547665,889,6
547665,1026,2
547665,1116,2
547665,1569,2
547665,1643,2
547665,2161,6
547665,2289,6
547665,2297,6
547665,2665,6
547665,2732,6
547666,79,12
547666,141,40
547666,194,16
547666,297,6
547666,360,40
547666,371,24
547666,422,48
547666,685,25
547666,707,12
547666,713,6
547666,721,10
547666,802,10
547666,1008,10
547666,1056,48
547666,1141,25
547666,1204,25
547666,1220,3
547666,1474,24
547666,1579,24
547666,1610,10
547666,1746,10
547666,1747,10
547666,1803,10
547666,1877,25
547666,2017,10
547666,2084,10
547666,2160,24
547666,2161,24
547666,2400,10
547666,2523,25
547667,22,6
547667,61,20
547667,67,10
547667,77,20
547667,89,8
547667,141,20
547667,316,12
547667,362,6
547667,420,24
547667,540,12
547667,551,12
547667,583,6
547667,713,6
547667,903,12
547667,2295,6
547667,2301,6
547667,2717,12
547667,2718,24
547667,2722,24
547667,2723,24
547667,2724,24
547667,2725,12
547667,2729,24
547667,2730,24
547667,2731,24
547667,2732,6
547667,2733,24
547667,2785,12
547667,2787,8
547667,2790,12
547668,383,1
547668,1061,24
547668,1179,18
547668,1209,5
547668,1509,5
547668,1614,12
547668,1658,6
547668,1680,18
547668,1755,6
547669,61,4
547669,77,10
547669,92,1
547669,173,2
547669,291,1
547669,318,1
547669,360,5
547669,383,5
547669,478,1
547669,538,1
547669,593,2
547669,637,1
547669,775,5
547669,820,1
547669,952,1
547669,1117,1
547669,1198,1
547669,1456,1
547669,1784,1
547669,1873,1
547669,1881,1
547669,1883,1
547669,2720,24
547669,2724,24
547669,2730,24
547669,2851,1
547669,2879,5
547670,1,10
547670,18,3
547670,84,1
547670,92,6
547670,93,5
547670,153,3
547670,167,2
547670,528,3
547670,529,3
547670,600,3
547670,601,1
547670,668,2
547670,670,2
547670,836,1
547670,960,2
547670,997,1
547670,998,1
547670,1031,2
547670,1041,3
547670,1129,2
547670,1157,1
547670,1263,3
547670,1279,2
547670,1394,2
547670,1410,3
547670,1458,1
547670,1459,1
547670,1460,1
547670,1714,4
547670,2064,2
547670,2121,3
547670,2413,2
547670,2717,2
547671,1102,4
547671,1158,25
547671,1880,12
547672,88,11
547672,99,14
547672,281,6
547672,282,6
547672,598,16
547672,1141,25
547672,1215,25
547672,1225,25
547672,1520,2
547672,1545,7
547672,1742,24
547672,2251,2
547672,2252,2
547672,2306,24
547672,2319,49
547672,2342,24
547672,2407,2
547672,2426,4
547672,2428,4
547672,2473,10
547672,2474,16
547672,2482,2
547672,2486,3
547672,2554,1
547672,2872,20
547672,2874,24
547674,141,10
547674,331,4
547674,355,10
547674,381,6
547674,384,4
547674,403,12
547674,413,4
547674,643,10
547674,1070,4
547674,1473,12
547674,2427,12
547675,2319,-49
547676,533,-2
547684,11,6
547684,12,6
547684,27,4
547684,28,16
547684,29,12
547684,46,5
547684,61,10
547684,63,10
547684,136,10
547684,141,10
547684,145,12
547684,207,12
547684,222,12
547684,360,10
547684,364,12
547684,427,12
547684,570,12
547684,643,10
547684,703,24
547684,778,12
547684,896,12
547684,1140,6
547684,1208,10
547684,1226,10
547684,1343,12
547684,1456,5
547684,2308,12
547684,2722,24
547684,2786,8
547684,2789,8
547684,2837,3
547684,2838,3
547685,355,10
547685,362,6
547685,713,6
547685,2052,4
547686,66,12
547686,96,6
547686,173,12
547686,174,12
547686,287,12
547686,289,6
547686,319,12
547686,513,16
547686,538,6
547686,744,6
547686,979,24
547686,1042,12
547686,1105,12
547686,1111,20
547686,1209,6
547686,1693,12
547686,2457,12
547686,2497,12
547687,60,10
547687,67,10
547687,70,24
547687,73,24
547687,78,10
547687,82,10
547687,96,6
547687,116,10
547687,141,20
547687,202,12
547687,265,10
547687,267,10
547687,293,10
547687,716,6
547687,775,10
547687,833,12
547687,1209,6
547687,1219,10
547687,2717,12
547688,538,12
547688,1209,40
547689,18,1
547689,66,8
547689,70,4
547689,80,3
547689,133,4
547689,173,3
547689,174,3
547689,194,2
547689,712,1
547689,1008,1
547689,1015,2
547689,1027,1
547689,1042,2
547689,1062,1
547689,1063,2
547689,1186,6
547689,1285,2
547689,1309,1
547689,1396,1
547689,1610,1
547689,1709,2
547689,1915,1
547689,2400,2
547689,2406,1
547690,79,12
547690,113,4
547690,188,4
547690,306,24
547690,318,4
547690,342,24
547690,369,6
547690,406,12
547690,416,6
547690,417,8
547690,545,4
547690,605,12
547690,692,24
547690,694,24
547690,949,3
547690,988,24
547690,1072,4
547690,1332,12
547690,1657,12
547690,1941,3
547690,2160,4
547690,2338,16
547690,2479,16
547691,11,12
547691,12,12
547691,1061,24
547691,1971,24
547691,2717,12
547691,2722,24
547691,2725,24
547691,2726,24
547691,2783,24
547691,2786,16
547691,2788,16
547691,2789,16
547694,63,10
547694,360,10
547694,361,10
547695,2,4
547695,555,6
547695,1614,12
547695,1978,12
547695,2042,12
547695,2338,16
547695,2486,12
547695,2487,12
547695,2532,12
547695,2538,24
547697,113,4
547697,151,12
547697,176,3
547697,247,8
547697,263,6
547697,271,18
547697,288,12
547697,374,12
547697,434,6
547697,640,24
547697,666,2
547697,695,12
547697,754,12
547697,973,16
547697,1016,6
547697,1058,12
547697,1332,12
547697,1340,6
547698,533,4
547702,56,6
547702,224,8
547702,264,4
547702,281,12
547702,282,12
547702,331,12
547702,340,6
547702,384,12
547702,385,12
547702,394,4
547702,774,1
547702,914,4
547702,1028,10
547702,1450,6
547702,1517,2
547702,1941,3
547703,10,40
547703,36,12
547703,46,8
547703,56,6
547703,70,24
547703,131,8
547703,173,12
547703,180,12
547703,186,12
547703,211,12
547703,281,12
547703,282,12
547703,283,12
547703,319,12
547703,364,12
547703,374,24
547703,433,12
547703,528,8
547703,533,8
547703,707,12
547703,723,10
547703,779,12
547703,797,12
547703,836,12
547703,997,12
547703,998,12
547703,1204,25
547703,1302,25
547703,1393,12
547703,1533,36
547703,1776,12
547703,1877,25
547703,2523,25
547703,2725,12
547705,28,4
547705,29,4
547705,36,1
547705,162,3
547705,201,3
547705,206,1
547705,265,1
547705,268,4
547705,297,5
547705,329,6
547705,590,15
547705,695,2
547705,888,16
547705,909,3
547705,1033,2
547705,1298,2
547705,1333,1
547705,1396,1
547705,1830,12
547705,2160,3
547705,2161,2
547705,2722,24
547705,2724,24
547705,2731,24
547705,2788,1
547706,37,400
547706,41,600
547706,2295,108
547707,37,300
547708,481,192
547708,484,288
547708,1012,360
547708,1259,288
547708,1279,160
547708,1487,432
547708,1503,324
547708,1504,252
547708,1524,360
547708,1525,360
547708,1915,432
547708,2727,378
547708,2880,342
547709,1,6
547709,21,2
547709,54,1
547709,79,2
547709,123,2
547709,127,1
547709,131,2
547709,132,3
547709,187,1
547709,481,1
547709,569,3
547709,712,3
547709,713,2
547709,779,2
547709,845,3
547709,881,2
547709,960,1
547709,1045,2
547709,1157,8
547709,1279,2
547709,1418,2
547709,1419,3
547709,1521,3
547709,2160,2
547709,2161,2
547710,1509,-2
547711,2028,-1
547712,10,8
547712,48,1
547712,53,2
547712,54,2
547712,104,1
547712,160,1
547712,162,2
547712,224,2
547712,275,6
547712,296,8
547712,533,3
547712,622,5
547712,627,6
547712,637,2
547712,687,1
547712,712,1
547712,713,2
547712,822,1
547712,868,5
547712,1041,4
547712,1119,1
547712,1152,2
547712,1209,7
547712,1279,1
547712,1549,4
547712,1964,1
547712,2192,1
547713,1,6
547713,39,10
547713,60,10
547713,63,10
547713,77,10
547713,78,10
547713,141,10
547713,360,10
547713,764,10
547713,1208,10
547713,1210,10
547714,113,12
547714,264,2
547714,302,36
547714,394,2
547714,406,12
547714,530,32
547714,910,12
547714,917,32
547714,1357,12
547714,2872,100
547715,46,2
547715,329,12
547715,533,2
547715,551,12
547715,691,12
547715,723,2
547715,903,12
547715,912,8
547715,1183,12
547715,1223,12
547715,1354,6
547715,1394,4
547715,1696,12
547715,1697,6
547715,1715,6
547715,1727,6
547715,2350,2
547716,110,12
547716,194,4
547716,440,8
547716,441,8
547716,443,6
547716,445,6
547716,528,24
547716,529,12
547716,689,25
547716,1038,4
547716,1063,6
547716,1209,15
547716,2648,4
547717,956,12
547718,1356,24
547719,67,30
547719,139,20
547719,265,10
547719,266,10
547719,293,30
547719,294,20
547719,295,20
547719,533,6
547720,55,6
547720,56,6
547720,59,6
547720,123,4
547720,232,4
547720,263,6
547720,453,2
547720,555,3
547720,636,8
547720,666,1
547720,754,4
547720,1018,2
547720,1022,4
547720,1157,4
547720,1291,2
547720,1556,4
547720,1561,1
547720,1629,1
547720,1889,16
547721,1,6
547721,173,12
547721,454,10
547721,608,12
547721,777,12
547721,970,8
547721,975,24
547721,1035,6
547721,1201,6
547721,1361,12
547721,1553,10
547721,1554,4
547721,1830,48
547721,2023,1
547721,2160,4
547721,2161,3
547721,2412,24
547721,2669,4
547721,2845,24
547722,46,3
547722,64,4
547722,66,12
547722,67,10
547722,69,6
547722,104,3
547722,173,24
547722,174,12
547722,513,8
547722,602,4
547722,633,24
547722,643,10
547722,773,2
547722,816,12
547722,966,12
547722,969,48
547722,1208,10
547722,1332,12
547722,1417,8
547722,1571,12
547722,1769,10
547722,2470,12
547722,2542,6
547724,54,2
547724,233,10
547724,828,2
547724,1296,2
547724,1631,8
547724,2422,4
547724,2497,6
547726,141,100
547726,360,100
547726,957,16
547727,179,72
547727,202,96
547727,239,192
547727,833,192
547728,202,48
547728,833,48
547729,6,2
547729,32,6
547729,37,6
547729,60,1
547729,62,1
547729,197,12
547729,248,4
547729,268,2
547729,302,6
547729,355,1
547729,387,2
547729,388,2
547729,389,1
547729,391,2
547729,407,3
547729,419,3
547729,439,6
547729,440,6
547729,468,2
547729,483,5
547729,500,5
547729,506,4
547729,537,3
547729,551,12
547729,591,3
547729,633,6
547729,646,12
547729,796,3
547729,937,3
547729,965,6
547729,975,6
547729,977,3
547729,994,12
547729,995,12
547729,1033,6
547729,1034,4
547729,1069,1
547729,1080,24
547729,1143,10
547729,1158,25
547729,1175,5
547729,1204,25
547729,1223,12
547729,1224,12
547729,1338,6
547729,1368,1
547729,1369,1
547729,1394,4
547729,1454,2
547729,1529,4
547729,1544,6
547729,1616,1
547729,1623,2
547729,1963,3
547729,1975,1
547729,2097,1
547729,2191,3
547729,2279,2
547729,2382,12
547729,2659,1
547729,2718,3
547729,2729,4
547730,36,2
547730,37,4
547730,41,4
547730,52,2
547730,71,2
547730,72,4
547730,73,2
547730,92,2
547730,93,4
547730,101,4
547730,106,4
547730,202,4
547730,214,20
547730,215,8
547730,290,2
547730,291,2
547730,364,4
547730,419,2
547730,420,2
547730,449,4
547730,456,8
547730,533,1
547730,660,1
547730,706,3
547730,707,4
547730,709,4
547730,716,4
547730,828,1
547730,829,16
547730,833,2
547730,897,8
547730,930,6
547730,1005,6
547730,1021,2
547730,1025,1
547730,1262,4
547730,1300,8
547730,1301,3
547730,1323,4
547730,1410,2
547730,1770,2
547730,1879,4
547730,1880,4
547730,2063,4
547730,2160,1
547730,2717,2
547730,2874,24
547730,2881,1
547730,2882,1
547730,2883,1
547730,2884,6
547762,10,8
547762,127,6
547762,307,12
547762,635,8
547762,745,12
547763,166,-12
547763,239,-1
547763,481,-1
547763,713,-3
547763,2783,-1
547772,61,1
547772,71,1
547772,103,1
547772,139,1
547772,171,2
547772,186,1
547772,188,3
547772,232,2
547772,290,1
547772,291,1
547772,295,2
547772,298,1
547772,353,1
547772,420,1
547772,442,2
547772,461,1
547772,533,1
547772,626,2
547772,656,1
547772,657,1
547772,659,2
547772,672,1
547772,706,1
547772,731,1
547772,775,1
547772,828,1
547772,898,1
547772,910,3
547772,1003,1
547772,1093,3
547772,1133,1
547772,1189,1
547772,1278,1
547772,1343,2
547772,1344,1
547772,1497,1
547772,1583,4
547772,1616,2
547772,1711,1
547772,1731,2
547772,1805,2
547772,1862,1
547772,1925,1
547772,1941,2
547772,2033,1
547772,2097,2
547772,2123,3
547772,2149,2
547772,2372,4
547772,2426,2
547772,2533,2
547772,2667,1
547785,24,1
547785,25,1
547785,27,2
547785,28,4
547785,29,6
547785,36,3
547785,48,6
547785,49,6
547785,96,2
547785,104,12
547785,105,6
547785,134,1
547785,138,1
547785,160,2
547785,161,2
547785,162,2
547785,201,6
547785,206,2
547785,207,6
547785,364,2
547785,383,1
547785,426,1
547785,439,2
547785,440,2
547785,444,4
547785,533,3
547785,539,8
547785,600,1
547785,609,1
547785,657,2
547785,679,1
547785,681,12
547785,718,4
547785,822,1
547785,896,2
547785,928,1
547785,931,2
547785,1025,12
547785,1041,1
547785,1042,2
547785,1119,2
547785,1155,8
547785,1180,1
547785,1198,12
547785,1209,4
547785,1223,24
547785,1224,24
547785,1357,2
547785,1370,24
547785,1394,6
547785,1481,1
547785,1488,2
547785,1523,2
547785,1534,2
547785,1644,1
547785,1839,1
547785,1844,1
547785,1962,2
547785,1963,2
547785,1965,4
547785,2009,2
547785,2068,1
547785,2071,6
547785,2161,1
547785,2190,2
547785,2191,2
547785,2275,24
547785,2373,2
547785,2786,1
547785,2787,2
547785,2788,3
547785,2802,2
547785,2830,2
547785,2875,12
547786,1,1
547786,18,2
547786,55,3
547786,64,2
547786,67,3
547786,96,2
547786,123,1
547786,127,2
547786,243,6
547786,244,3
547786,249,1
547786,256,2
547786,267,3
547786,284,1
547786,285,1
547786,295,3
547786,319,3
547786,406,2
547786,422,3
547786,602,1
547786,706,2
547786,756,1
547786,788,2
547786,881,4
547786,900,1
547786,931,2
547786,1019,1
547786,1020,4
547786,1038,2
547786,1075,6
547786,1103,1
547786,1108,2
547786,1110,2
547786,1113,1
547786,1135,3
547786,1187,3
547786,1264,2
547786,1394,2
547786,1523,1
547786,1682,5
547786,1836,2
547786,1904,1
547786,1962,3
547786,1963,2
547786,2235,3
547786,2236,3
547787,60,50
547787,62,20
547787,141,60
547787,355,40
547787,360,40
547789,3,4
547789,66,12
547789,70,24
547789,73,24
547789,79,24
547789,123,6
547789,158,3
547789,171,12
547789,173,12
547789,174,12
547789,252,12
547789,406,12
547789,477,12
547789,483,24
547789,500,24
547789,585,12
547789,600,2
547789,689,25
547789,723,3
547789,768,12
547789,787,2
547789,944,6
547789,977,8
547789,1059,12
547789,1061,12
547789,1063,3
547789,1111,20
547789,1291,2
547789,1361,12
547789,1583,24
547789,1708,2
547789,1828,24
547789,1974,6
547789,2021,12
547789,2095,12
547789,2097,6
